idx,file_name_list,speakers,visual_features,acoustic_features,lexical_features,emotion_labels
486,Ses02M_impro07_F020,F02,/features/visual_features/Session2/Ses02M_impro07/Ses02M_impro07_F020.npy,/features/acoustic_features/Session2/Ses02M_impro07/Ses02M_impro07_F020.npy,/features/lexical_features/Session2/Ses02M_impro07/Ses02M_impro07_F020.npy,2
1171,Ses05F_script02_2_M041,M05,/features/visual_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M041.npy,/features/acoustic_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M041.npy,/features/lexical_features/Session5/Ses05F_script02_2/Ses05F_script02_2_M041.npy,2
1213,Ses05M_impro03_M028,M05,/features/visual_features/Session5/Ses05M_impro03/Ses05M_impro03_M028.npy,/features/acoustic_features/Session5/Ses05M_impro03/Ses05M_impro03_M028.npy,/features/lexical_features/Session5/Ses05M_impro03/Ses05M_impro03_M028.npy,2
489,Ses02M_impro07_M026,M02,/features/visual_features/Session2/Ses02M_impro07/Ses02M_impro07_M026.npy,/features/acoustic_features/Session2/Ses02M_impro07/Ses02M_impro07_M026.npy,/features/lexical_features/Session2/Ses02M_impro07/Ses02M_impro07_M026.npy,2
1064,Ses05F_impro03_F030,F05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_F030.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_F030.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_F030.npy,2
569,Ses03F_impro03_F018,F03,/features/visual_features/Session3/Ses03F_impro03/Ses03F_impro03_F018.npy,/features/acoustic_features/Session3/Ses03F_impro03/Ses03F_impro03_F018.npy,/features/lexical_features/Session3/Ses03F_impro03/Ses03F_impro03_F018.npy,2
489,Ses02M_impro07_M026,M02,/features/visual_features/Session2/Ses02M_impro07/Ses02M_impro07_M026.npy,/features/acoustic_features/Session2/Ses02M_impro07/Ses02M_impro07_M026.npy,/features/lexical_features/Session2/Ses02M_impro07/Ses02M_impro07_M026.npy,2
1211,Ses05M_impro03_M018,M05,/features/visual_features/Session5/Ses05M_impro03/Ses05M_impro03_M018.npy,/features/acoustic_features/Session5/Ses05M_impro03/Ses05M_impro03_M018.npy,/features/lexical_features/Session5/Ses05M_impro03/Ses05M_impro03_M018.npy,2
568,Ses03F_impro03_F015,F03,/features/visual_features/Session3/Ses03F_impro03/Ses03F_impro03_F015.npy,/features/acoustic_features/Session3/Ses03F_impro03/Ses03F_impro03_F015.npy,/features/lexical_features/Session3/Ses03F_impro03/Ses03F_impro03_F015.npy,2
923,Ses04F_script01_3_F015,F04,/features/visual_features/Session4/Ses04F_script01_3/Ses04F_script01_3_F015.npy,/features/acoustic_features/Session4/Ses04F_script01_3/Ses04F_script01_3_F015.npy,/features/lexical_features/Session4/Ses04F_script01_3/Ses04F_script01_3_F015.npy,2
664,Ses03F_script02_2_F023,F03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F023.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F023.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F023.npy,2
280,Ses01M_script03_1_F004,F01,/features/visual_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F004.npy,/features/acoustic_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F004.npy,/features/lexical_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F004.npy,2
761,Ses03M_impro07_F012,F03,/features/visual_features/Session3/Ses03M_impro07/Ses03M_impro07_F012.npy,/features/acoustic_features/Session3/Ses03M_impro07/Ses03M_impro07_F012.npy,/features/lexical_features/Session3/Ses03M_impro07/Ses03M_impro07_F012.npy,2
380,Ses02F_script01_3_F014,F02,/features/visual_features/Session2/Ses02F_script01_3/Ses02F_script01_3_F014.npy,/features/acoustic_features/Session2/Ses02F_script01_3/Ses02F_script01_3_F014.npy,/features/lexical_features/Session2/Ses02F_script01_3/Ses02F_script01_3_F014.npy,2
959,Ses04M_impro03_F024,F04,/features/visual_features/Session4/Ses04M_impro03/Ses04M_impro03_F024.npy,/features/acoustic_features/Session4/Ses04M_impro03/Ses04M_impro03_F024.npy,/features/lexical_features/Session4/Ses04M_impro03/Ses04M_impro03_F024.npy,2
605,Ses03F_impro07_F025,F03,/features/visual_features/Session3/Ses03F_impro07/Ses03F_impro07_F025.npy,/features/acoustic_features/Session3/Ses03F_impro07/Ses03F_impro07_F025.npy,/features/lexical_features/Session3/Ses03F_impro07/Ses03F_impro07_F025.npy,2
1014,Ses04M_script01_3_F014,F04,/features/visual_features/Session4/Ses04M_script01_3/Ses04M_script01_3_F014.npy,/features/acoustic_features/Session4/Ses04M_script01_3/Ses04M_script01_3_F014.npy,/features/lexical_features/Session4/Ses04M_script01_3/Ses04M_script01_3_F014.npy,2
134,Ses01F_script02_2_F044,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F044.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F044.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F044.npy,2
708,Ses03M_impro03_M031,M03,/features/visual_features/Session3/Ses03M_impro03/Ses03M_impro03_M031.npy,/features/acoustic_features/Session3/Ses03M_impro03/Ses03M_impro03_M031.npy,/features/lexical_features/Session3/Ses03M_impro03/Ses03M_impro03_M031.npy,2
798,Ses03M_script01_3_F011,F03,/features/visual_features/Session3/Ses03M_script01_3/Ses03M_script01_3_F011.npy,/features/acoustic_features/Session3/Ses03M_script01_3/Ses03M_script01_3_F011.npy,/features/lexical_features/Session3/Ses03M_script01_3/Ses03M_script01_3_F011.npy,2
541,Ses02M_script03_1_F027,F02,/features/visual_features/Session2/Ses02M_script03_1/Ses02M_script03_1_F027.npy,/features/acoustic_features/Session2/Ses02M_script03_1/Ses02M_script03_1_F027.npy,/features/lexical_features/Session2/Ses02M_script03_1/Ses02M_script03_1_F027.npy,2
1037,Ses04M_script03_2_F002,F04,/features/visual_features/Session4/Ses04M_script03_2/Ses04M_script03_2_F002.npy,/features/acoustic_features/Session4/Ses04M_script03_2/Ses04M_script03_2_F002.npy,/features/lexical_features/Session4/Ses04M_script03_2/Ses04M_script03_2_F002.npy,2
283,Ses01M_script03_1_F021,F01,/features/visual_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F021.npy,/features/acoustic_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F021.npy,/features/lexical_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F021.npy,2
111,Ses01F_script01_3_M010,M01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M010.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M010.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M010.npy,2
934,Ses04F_script02_1_M011,M04,/features/visual_features/Session4/Ses04F_script02_1/Ses04F_script02_1_M011.npy,/features/acoustic_features/Session4/Ses04F_script02_1/Ses04F_script02_1_M011.npy,/features/lexical_features/Session4/Ses04F_script02_1/Ses04F_script02_1_M011.npy,2
646,Ses03F_script01_3_F014,F03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_F014.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_F014.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_F014.npy,2
491,Ses02M_impro08_F030,F02,/features/visual_features/Session2/Ses02M_impro08/Ses02M_impro08_F030.npy,/features/acoustic_features/Session2/Ses02M_impro08/Ses02M_impro08_F030.npy,/features/lexical_features/Session2/Ses02M_impro08/Ses02M_impro08_F030.npy,2
1315,Ses05M_script02_2_M034,M05,/features/visual_features/Session5/Ses05M_script02_2/Ses05M_script02_2_M034.npy,/features/acoustic_features/Session5/Ses05M_script02_2/Ses05M_script02_2_M034.npy,/features/lexical_features/Session5/Ses05M_script02_2/Ses05M_script02_2_M034.npy,2
121,Ses01F_script02_1_M043,M01,/features/visual_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M043.npy,/features/acoustic_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M043.npy,/features/lexical_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M043.npy,2
144,Ses01F_script03_1_F020,F01,/features/visual_features/Session1/Ses01F_script03_1/Ses01F_script03_1_F020.npy,/features/acoustic_features/Session1/Ses01F_script03_1/Ses01F_script03_1_F020.npy,/features/lexical_features/Session1/Ses01F_script03_1/Ses01F_script03_1_F020.npy,2
21,Ses01F_impro03_F024,F01,/features/visual_features/Session1/Ses01F_impro03/Ses01F_impro03_F024.npy,/features/acoustic_features/Session1/Ses01F_impro03/Ses01F_impro03_F024.npy,/features/lexical_features/Session1/Ses01F_impro03/Ses01F_impro03_F024.npy,2
278,Ses01M_script02_2_M052,M01,/features/visual_features/Session1/Ses01M_script02_2/Ses01M_script02_2_M052.npy,/features/acoustic_features/Session1/Ses01M_script02_2/Ses01M_script02_2_M052.npy,/features/lexical_features/Session1/Ses01M_script02_2/Ses01M_script02_2_M052.npy,2
83,Ses01F_impro07_M019,M01,/features/visual_features/Session1/Ses01F_impro07/Ses01F_impro07_M019.npy,/features/acoustic_features/Session1/Ses01F_impro07/Ses01F_impro07_M019.npy,/features/lexical_features/Session1/Ses01F_impro07/Ses01F_impro07_M019.npy,2
484,Ses02M_impro07_F015,F02,/features/visual_features/Session2/Ses02M_impro07/Ses02M_impro07_F015.npy,/features/acoustic_features/Session2/Ses02M_impro07/Ses02M_impro07_F015.npy,/features/lexical_features/Session2/Ses02M_impro07/Ses02M_impro07_F015.npy,2
1072,Ses05F_impro03_M030,M05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_M030.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_M030.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_M030.npy,2
110,Ses01F_script01_3_M009,M01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M009.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M009.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M009.npy,2
761,Ses03M_impro07_F012,F03,/features/visual_features/Session3/Ses03M_impro07/Ses03M_impro07_F012.npy,/features/acoustic_features/Session3/Ses03M_impro07/Ses03M_impro07_F012.npy,/features/lexical_features/Session3/Ses03M_impro07/Ses03M_impro07_F012.npy,2
1072,Ses05F_impro03_M030,M05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_M030.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_M030.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_M030.npy,2
488,Ses02M_impro07_M023,M02,/features/visual_features/Session2/Ses02M_impro07/Ses02M_impro07_M023.npy,/features/acoustic_features/Session2/Ses02M_impro07/Ses02M_impro07_M023.npy,/features/lexical_features/Session2/Ses02M_impro07/Ses02M_impro07_M023.npy,2
1255,Ses05M_impro07_F004,F05,/features/visual_features/Session5/Ses05M_impro07/Ses05M_impro07_F004.npy,/features/acoustic_features/Session5/Ses05M_impro07/Ses05M_impro07_F004.npy,/features/lexical_features/Session5/Ses05M_impro07/Ses05M_impro07_F004.npy,2
1064,Ses05F_impro03_F030,F05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_F030.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_F030.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_F030.npy,2
223,Ses01M_impro07_F034,F01,/features/visual_features/Session1/Ses01M_impro07/Ses01M_impro07_F034.npy,/features/acoustic_features/Session1/Ses01M_impro07/Ses01M_impro07_F034.npy,/features/lexical_features/Session1/Ses01M_impro07/Ses01M_impro07_F034.npy,2
601,Ses03F_impro07_F004,F03,/features/visual_features/Session3/Ses03F_impro07/Ses03F_impro07_F004.npy,/features/acoustic_features/Session3/Ses03F_impro07/Ses03F_impro07_F004.npy,/features/lexical_features/Session3/Ses03F_impro07/Ses03F_impro07_F004.npy,2
1065,Ses05F_impro03_F031,F05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_F031.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_F031.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_F031.npy,2
1074,Ses05F_impro03_M049,M05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_M049.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_M049.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_M049.npy,2
1211,Ses05M_impro03_M018,M05,/features/visual_features/Session5/Ses05M_impro03/Ses05M_impro03_M018.npy,/features/acoustic_features/Session5/Ses05M_impro03/Ses05M_impro03_M018.npy,/features/lexical_features/Session5/Ses05M_impro03/Ses05M_impro03_M018.npy,2
146,Ses01F_script03_1_M018,M01,/features/visual_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M018.npy,/features/acoustic_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M018.npy,/features/lexical_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M018.npy,2
923,Ses04F_script01_3_F015,F04,/features/visual_features/Session4/Ses04F_script01_3/Ses04F_script01_3_F015.npy,/features/acoustic_features/Session4/Ses04F_script01_3/Ses04F_script01_3_F015.npy,/features/lexical_features/Session4/Ses04F_script01_3/Ses04F_script01_3_F015.npy,2
284,Ses01M_script03_1_F030,F01,/features/visual_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F030.npy,/features/acoustic_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F030.npy,/features/lexical_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F030.npy,2
1068,Ses05F_impro03_F035,F05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_F035.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_F035.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_F035.npy,2
15,Ses01F_impro03_F008,F01,/features/visual_features/Session1/Ses01F_impro03/Ses01F_impro03_F008.npy,/features/acoustic_features/Session1/Ses01F_impro03/Ses01F_impro03_F008.npy,/features/lexical_features/Session1/Ses01F_impro03/Ses01F_impro03_F008.npy,2
601,Ses03F_impro07_F004,F03,/features/visual_features/Session3/Ses03F_impro07/Ses03F_impro07_F004.npy,/features/acoustic_features/Session3/Ses03F_impro07/Ses03F_impro07_F004.npy,/features/lexical_features/Session3/Ses03F_impro07/Ses03F_impro07_F004.npy,2
1072,Ses05F_impro03_M030,M05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_M030.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_M030.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_M030.npy,2
602,Ses03F_impro07_F005,F03,/features/visual_features/Session3/Ses03F_impro07/Ses03F_impro07_F005.npy,/features/acoustic_features/Session3/Ses03F_impro07/Ses03F_impro07_F005.npy,/features/lexical_features/Session3/Ses03F_impro07/Ses03F_impro07_F005.npy,2
670,Ses03F_script02_2_M040,M03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M040.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M040.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M040.npy,2
1065,Ses05F_impro03_F031,F05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_F031.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_F031.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_F031.npy,2
379,Ses02F_script01_3_F013,F02,/features/visual_features/Session2/Ses02F_script01_3/Ses02F_script01_3_F013.npy,/features/acoustic_features/Session2/Ses02F_script01_3/Ses02F_script01_3_F013.npy,/features/lexical_features/Session2/Ses02F_script01_3/Ses02F_script01_3_F013.npy,2
281,Ses01M_script03_1_F017,F01,/features/visual_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F017.npy,/features/acoustic_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F017.npy,/features/lexical_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F017.npy,2
604,Ses03F_impro07_F013,F03,/features/visual_features/Session3/Ses03F_impro07/Ses03F_impro07_F013.npy,/features/acoustic_features/Session3/Ses03F_impro07/Ses03F_impro07_F013.npy,/features/lexical_features/Session3/Ses03F_impro07/Ses03F_impro07_F013.npy,2
759,Ses03M_impro07_F010,F03,/features/visual_features/Session3/Ses03M_impro07/Ses03M_impro07_F010.npy,/features/acoustic_features/Session3/Ses03M_impro07/Ses03M_impro07_F010.npy,/features/lexical_features/Session3/Ses03M_impro07/Ses03M_impro07_F010.npy,2
1292,Ses05M_script01_3_F009,F05,/features/visual_features/Session5/Ses05M_script01_3/Ses05M_script01_3_F009.npy,/features/acoustic_features/Session5/Ses05M_script01_3/Ses05M_script01_3_F009.npy,/features/lexical_features/Session5/Ses05M_script01_3/Ses05M_script01_3_F009.npy,2
760,Ses03M_impro07_F011,F03,/features/visual_features/Session3/Ses03M_impro07/Ses03M_impro07_F011.npy,/features/acoustic_features/Session3/Ses03M_impro07/Ses03M_impro07_F011.npy,/features/lexical_features/Session3/Ses03M_impro07/Ses03M_impro07_F011.npy,2
1071,Ses05F_impro03_F055,F05,/features/visual_features/Session5/Ses05F_impro03/Ses05F_impro03_F055.npy,/features/acoustic_features/Session5/Ses05F_impro03/Ses05F_impro03_F055.npy,/features/lexical_features/Session5/Ses05F_impro03/Ses05F_impro03_F055.npy,2
419,Ses02F_script03_1_F008,F02,/features/visual_features/Session2/Ses02F_script03_1/Ses02F_script03_1_F008.npy,/features/acoustic_features/Session2/Ses02F_script03_1/Ses02F_script03_1_F008.npy,/features/lexical_features/Session2/Ses02F_script03_1/Ses02F_script03_1_F008.npy,2
144,Ses01F_script03_1_F020,F01,/features/visual_features/Session1/Ses01F_script03_1/Ses01F_script03_1_F020.npy,/features/acoustic_features/Session1/Ses01F_script03_1/Ses01F_script03_1_F020.npy,/features/lexical_features/Session1/Ses01F_script03_1/Ses01F_script03_1_F020.npy,2
960,Ses04M_impro03_M009,M04,/features/visual_features/Session4/Ses04M_impro03/Ses04M_impro03_M009.npy,/features/acoustic_features/Session4/Ses04M_impro03/Ses04M_impro03_M009.npy,/features/lexical_features/Session4/Ses04M_impro03/Ses04M_impro03_M009.npy,2
251,Ses01M_script01_3_F016,F01,/features/visual_features/Session1/Ses01M_script01_3/Ses01M_script01_3_F016.npy,/features/acoustic_features/Session1/Ses01M_script01_3/Ses01M_script01_3_F016.npy,/features/lexical_features/Session1/Ses01M_script01_3/Ses01M_script01_3_F016.npy,2
282,Ses01M_script03_1_F019,F01,/features/visual_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F019.npy,/features/acoustic_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F019.npy,/features/lexical_features/Session1/Ses01M_script03_1/Ses01M_script03_1_F019.npy,2
650,Ses03F_script01_3_M018,M03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M018.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M018.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M018.npy,2
669,Ses03F_script02_2_M038,M03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M038.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M038.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M038.npy,2
538,Ses02M_script03_1_F007,F02,/features/visual_features/Session2/Ses02M_script03_1/Ses02M_script03_1_F007.npy,/features/acoustic_features/Session2/Ses02M_script03_1/Ses02M_script03_1_F007.npy,/features/lexical_features/Session2/Ses02M_script03_1/Ses02M_script03_1_F007.npy,2
